"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"WP4941" "WP4941" "GPR143 in melanocytes and retinal pigment epithelium cells" "1/242" "30/7782" 0.613078897945695 0.744643356863027 0.66607584676159 "2315" 1
"WP3651" "WP3651" "Pathways affected in adenoid cystic carcinoma" "2/242" "66/7782" 0.613544174316719 0.744643356863027 0.66607584676159 "4602/5894" 2
"WP3998" "WP3998" "Prader-Willi and Angelman syndrome" "2/242" "66/7782" 0.613544174316719 0.744643356863027 0.66607584676159 "5590/1021" 2
"WP2064" "WP2064" "Neural crest differentiation" "3/242" "102/7782" 0.61972618124674 0.745986504265907 0.667277278340149 "4602/4854/9734" 3
"WP3942" "WP3942" "PPAR signaling pathway" "2/242" "67/7782" 0.621766538341991 0.745986504265907 0.667277278340149 "2180/51" 2
"WP241" "WP241" "One-carbon metabolism" "1/242" "31/7782" 0.625157704279175 0.745986504265907 0.667277278340149 "471" 1
"WP4304" "WP4304" "Oligodendrocyte specification and differentiation, leading to myelin components for CNS" "1/242" "31/7782" 0.625157704279175 0.745986504265907 0.667277278340149 "7124" 1
"WP4912" "WP4912" "SARS coronavirus and innate immunity" "1/242" "31/7782" 0.625157704279175 0.745986504265907 0.667277278340149 "3454" 1
"WP5102" "WP5102" "Familial partial lipodystrophy (FPLD)" "1/242" "31/7782" 0.625157704279175 0.745986504265907 0.667277278340149 "4001" 1
"WP2525" "WP2525" "Trans-sulfuration and one-carbon metabolism" "1/242" "32/7782" 0.636860947159376 0.746756535399439 0.667966063292802 "2729" 1
"WP2875" "WP2875" "Constitutive androstane receptor pathway" "1/242" "32/7782" 0.636860947159376 0.746756535399439 0.667966063292802 "5524" 1
"WP3858" "WP3858" "Toll-like receptor signaling related to MyD88" "1/242" "32/7782" 0.636860947159376 0.746756535399439 0.667966063292802 "7099" 1
"WP5038" "WP5038" "Mitochondrial immune response to SARS-CoV-2" "1/242" "32/7782" 0.636860947159376 0.746756535399439 0.667966063292802 "51295" 1
"WP727" "WP727" "Monoamine transport" "1/242" "32/7782" 0.636860947159376 0.746756535399439 0.667966063292802 "7124" 1
"WP4906" "WP4906" "3q29 copy number variation syndrome" "2/242" "70/7782" 0.645624926329362 0.746756535399439 0.667966063292802 "84984/3091" 2
"WP4932" "WP4932" "7q11.23 copy number variation syndrome" "3/242" "106/7782" 0.645724334415353 0.746756535399439 0.667966063292802 "5595/516/7462" 3
"WP2363" "WP2363" "Gastric cancer network 2" "1/242" "33/7782" 0.6482002569384 0.746756535399439 0.667966063292802 "3930" 1
"WP4159" "WP4159" "GABA receptor signaling" "1/242" "33/7782" 0.6482002569384 0.746756535399439 0.667966063292802 "160" 1
"WP4880" "WP4880" "Host-pathogen interaction of human coronaviruses - interferon induction" "1/242" "33/7782" 0.6482002569384 0.746756535399439 0.667966063292802 "3454" 1
"WP5088" "WP5088" "Prostaglandin signaling" "1/242" "33/7782" 0.6482002569384 0.746756535399439 0.667966063292802 "7124" 1
"WP58" "WP58" "Monoamine GPCRs" "1/242" "33/7782" 0.6482002569384 0.746756535399439 0.667966063292802 "3274" 1
"WP4321" "WP4321" "Thermogenesis" "3/242" "108/7782" 0.658245719674087 0.746756535399439 0.667966063292802 "2180/84335/6602" 3
"WP143" "WP143" "Fatty acid beta-oxidation" "1/242" "34/7782" 0.65918690525701 0.746756535399439 0.667966063292802 "2180" 1
"WP2197" "WP2197" "Endothelin pathways" "1/242" "34/7782" 0.65918690525701 0.746756535399439 0.667966063292802 "5894" 1
"WP400" "WP400" "p38 MAPK signaling pathway" "1/242" "34/7782" 0.65918690525701 0.746756535399439 0.667966063292802 "6416" 1
"WP4875" "WP4875" "Disruption of postsynaptic signaling by CNV" "1/242" "34/7782" 0.65918690525701 0.746756535399439 0.667966063292802 "5595" 1
"WP722" "WP722" "Serotonin HTR1 group and FOS pathway" "1/242" "34/7782" 0.65918690525701 0.746756535399439 0.667966063292802 "5595" 1
"WP2858" "WP2858" "Ectoderm differentiation" "4/242" "144/7782" 0.660282295138667 0.746756535399439 0.667966063292802 "6929/6622/5236/8325" 4
"WP3584" "WP3584" "MECP2 and associated Rett syndrome" "2/242" "72/7782" 0.660862004332367 0.746756535399439 0.667966063292802 "1052/604" 2
"WP5090" "WP5090" "Complement system in neuronal development and plasticity" "3/242" "109/7782" 0.664386426173185 0.748752956480891 0.669751841477841 "317/5590/1378" 3
"WP176" "WP176" "Folate metabolism" "2/242" "73/7782" 0.668282103968145 0.750916720113164 0.671687305858575 "6648/7124" 2
"WP299" "WP299" "Nuclear receptors in lipid metabolism and toxicity" "1/242" "35/7782" 0.669831816063386 0.750916720113164 0.671687305858575 "9619" 1
"WP3971" "WP3971" "OSX and miRNAs in tooth development" "1/242" "36/7782" 0.680145576294787 0.760477730975273 0.680239532031255 "4854" 1
"WP4655" "WP4655" "Cytosolic DNA-sensing pathway" "2/242" "76/7782" 0.689759306610757 0.763633709337655 0.683062522313396 "661/4793" 2
"WP1471" "WP1471" "Target of rapamycin (TOR) signaling" "1/242" "37/7782" 0.690138446232388 0.763633709337655 0.683062522313396 "84335" 1
"WP3850" "WP3850" "Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling" "1/242" "37/7782" 0.690138446232388 0.763633709337655 0.683062522313396 "84335" 1
"WP4558" "WP4558" "Overview of interferons-mediated signaling pathway" "1/242" "37/7782" 0.690138446232388 0.763633709337655 0.683062522313396 "3454" 1
"WP5115" "WP5115" "Network map of SARS-CoV-2 signaling pathway" "6/242" "222/7782" 0.694364899555785 0.76631981142685 0.685465213087521 "7850/3577/84335/3091/7124/3579" 6
"WP455" "WP455" "GPCRs, class A rhodopsin-like" "7/242" "258/7782" 0.697459331396683 0.76774593068472 0.686740862139533 "2358/2850/442186/3577/3274/3579/2357" 7
"WP4949" "WP4949" "16p11.2 proximal deletion syndrome" "2/242" "78/7782" 0.703435130323935 0.77232826164432 0.690839710193338 "5595/9961" 2
"WP4150" "WP4150" "Wnt signaling in kidney disease" "1/242" "39/7782" 0.709200982991163 0.776657117620142 0.694711827473416 "8325" 1
"WP428" "WP428" "Wnt signaling" "3/242" "118/7782" 0.716059245582006 0.780590256728105 0.698229980073076 "23500/11211/8325" 3
"WP2516" "WP2516" "ATM signaling pathway" "1/242" "40/7782" 0.71828962590943 0.780590256728105 0.698229980073076 "1026" 1
"WP4559" "WP4559" "Interactions between immune cells and microRNAs in tumor microenvironment" "1/242" "40/7782" 0.71828962590943 0.780590256728105 0.698229980073076 "7099" 1
"WP3931" "WP3931" "Embryonic stem cell pluripotency pathways" "3/242" "119/7782" 0.721404523710644 0.781980476083294 0.699473517030275 "5296/5894/8325" 3
"WP4016" "WP4016" "DNA IR-damage and cellular response via ATR" "2/242" "83/7782" 0.735445558071903 0.789362896576167 0.706077016458049 "5893/604" 2
"WP4148" "WP4148" "Splicing factor NOVA regulated synaptic proteins" "1/242" "42/7782" 0.735626924743517 0.789362896576167 0.706077016458049 "5590" 1
"WP465" "WP465" "Tryptophan metabolism" "1/242" "42/7782" 0.735626924743517 0.789362896576167 0.706077016458049 "8854" 1
"WP466" "WP466" "DNA replication" "1/242" "42/7782" 0.735626924743517 0.789362896576167 0.706077016458049 "5425" 1
"WP2911" "WP2911" "miRNA targets in ECM and membrane receptors" "1/242" "43/7782" 0.743892852936291 0.794231467044761 0.710431902817405 "1291" 1
"WP405" "WP405" "Eukaryotic transcription initiation" "1/242" "43/7782" 0.743892852936291 0.794231467044761 0.710431902817405 "661" 1
"WP4249" "WP4249" "Hedgehog signaling pathway" "1/242" "44/7782" 0.751901372071762 0.798778016215887 0.714498744428345 "596" 1
"WP716" "WP716" "Vitamin A and carotenoid metabolism" "1/242" "44/7782" 0.751901372071762 0.798778016215887 0.714498744428345 "8854" 1
"WP4758" "WP4758" "Nephrotic syndrome" "1/242" "45/7782" 0.75966046588911 0.80501332952428 0.720076168242623 "51004" 1
"WP268" "WP268" "Notch signaling" "1/242" "47/7782" 0.774461087004009 0.817515617120427 0.731259336292549 "4854" 1
"WP2328" "WP2328" "Allograft rejection" "2/242" "90/7782" 0.775296500743316 0.817515617120427 0.731259336292549 "5590/7124" 2
"WP4336" "WP4336" "ncRNAs involved in Wnt signaling in hepatocellular carcinoma" "2/242" "91/7782" 0.780542180878026 0.820015771831182 0.733495699043459 "11211/8325" 2
"WP1541" "WP1541" "Energy metabolism" "1/242" "48/7782" 0.781517378787465 0.820015771831182 0.733495699043459 "7351" 1
"WP410" "WP410" "Exercise-induced circadian regulation" "1/242" "49/7782" 0.788353788709036 0.825156545430097 0.738094068311577 "6612" 1
"WP117" "WP117" "GPCRs, other" "2/242" "94/7782" 0.795642120595608 0.830743978857179 0.743091970215712 "3577/3579" 2
"WP4746" "WP4746" "Thyroid hormones production and peripheral downstream signaling effects" "2/242" "95/7782" 0.800468297543981 0.833739595974904 0.745771519008933 "84335/5894" 2
"WP2272" "WP2272" "Pathogenic Escherichia coli infection" "1/242" "55/7782" 0.825122477458659 0.855236436489997 0.765000222410128 "7099" 1
"WP5144" "WP5144" "NRP1-triggered signaling pathways in pancreatic cancer " "1/242" "55/7782" 0.825122477458659 0.855236436489997 0.765000222410128 "5595" 1
"WP4223" "WP4223" "Ras signaling" "4/242" "186/7782" 0.836106204286735 0.864517580160556 0.773302110249868 "598/5595/5296/5894" 4
"WP474" "WP474" "Endochondral ossification" "1/242" "65/7782" 0.872807625419121 0.898106397170399 0.803346962628329 "51719" 1
"WP4808" "WP4808" "Endochondral ossification with skeletal dysplasias" "1/242" "65/7782" 0.872807625419121 0.898106397170399 0.803346962628329 "51719" 1
"WP3303" "WP3303" "RAC1/PAK1/p38/MMP2 pathway" "1/242" "69/7782" 0.888030193633131 0.911568343343889 0.81538853543486 "5595" 1
"WP1982" "WP1982" "Sterol regulatory element-binding proteins (SREBP) signaling" "1/242" "73/7782" 0.90143752496356 0.923106696236722 0.82570947377735 "3837" 1
"WP2118" "WP2118" "Arrhythmogenic right ventricular cardiomyopathy" "1/242" "76/7782" 0.91043250275938 0.930082125121094 0.831948923384818 "785" 1
"WP702" "WP702" "Metapathway biotransformation Phase I and II" "3/242" "188/7782" 0.936017014254608 0.953931215484362 0.853281690154037 "8529/340665/9956" 3
"WP2840" "WP2840" "Hair follicle development: cytodifferentiation - part 3 of 3" "1/242" "89/7782" 0.940862645144481 0.956581114156441 0.855651997342802 "6929" 1
"WP536" "WP536" "Calcium regulation in cardiac cells" "2/242" "152/7782" 0.953192144281442 0.966809174914034 0.864800892806722 "5590/5997" 2
"WP4540" "WP4540" "Hippo signaling regulation pathways" "1/242" "99/7782" 0.957049559082625 0.96841594339477 0.866238130736118 "5590" 1
"WP289" "WP289" "Myometrial relaxation and contraction pathways" "2/242" "158/7782" 0.960129973628775 0.96923073167265 0.866966950495427 "5590/5997" 2
"WP4541" "WP4541" "Hippo-Merlin signaling dysregulation" "1/242" "123/7782" 0.980099202091819 0.987050260262682 0.882906336088686 "8451" 1
"WP5095" "WP5095" "Overview of proinflammatory and profibrotic mediators" "1/242" "129/7782" 0.983587301895942 0.988226864640734 0.883958796639352 "7124" 1
"WP2853" "WP2853" "Endoderm differentiation" "1/242" "146/7782" 0.990500641145754 0.992831230889626 0.888077355033469 "6478" 1
"WP2857" "WP2857" "Mesodermal commitment pathway" "1/242" "157/7782" 0.993335913740315 0.993335913740315 0.888528788668134 "8325" 1
