"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GO:0015026" "GO:0015026" "coreceptor activity" "10/3421" "44/17697" 0.339824182190658 0.785371443285076 0.698798477784936 "GPR15/CXCR4/LY96/RECK/FCRL1/CD86/ITGA4/NECTIN1/CD80/ACVR2A" 10
"GO:1901505" "GO:1901505" "carbohydrate derivative transmembrane transporter activity" "10/3421" "44/17697" 0.339824182190658 0.785371443285076 0.698798477784936 "SLC35A2/SLC35A3/SLC35A5/SLC25A42/SLC17A5/ABCD1/SLC35B1/SLC25A5/SLC35B3/SLC35B4" 10
"GO:0008320" "GO:0008320" "protein transmembrane transporter activity" "5/3421" "20/17697" 0.341263771521317 0.785524657183877 0.698934802628643 "MCL1/TIMM23B/TIMM17B/SEC61B/TOMM40L" 5
"GO:0016408" "GO:0016408" "C-acyltransferase activity" "5/3421" "20/17697" 0.341263771521317 0.785524657183877 0.698934802628643 "SPTLC1/SPTLC2/HADHB/ACAA1/SPTSSA" 5
"GO:0042623" "GO:0042623" "ATPase activity, coupled" "58/3421" "284/17697" 0.342214776008473 0.786131935248381 0.699475139294428 "ATP6V0B/ABCG1/RFC2/HSPA6/ATP6V0E1/ATP6V0D1/ATP6V1B2/MSH3/ABCA1/VPS4B/SPAST/ATP6V1E1/TTF2/ATP6V1A/HSPA1A/ABCC5/PSMC1/ATP6V0A1/DNAL4/ATP6V1C1/TCIRG1/LMBRD1/CDK7/ATP6AP1/HSPA1L/INO80/RAD51B/KIF16B/ATP6V1D/KATNAL1/TAP1/ATP2A2/DNHD1/ATP6AP1L/MYH3/HELB/ANXA5/MYO1D/ZRANB3/ATP5PD/CLPP/RAD18/KATNB1/DYNC1H1/PSMC4/DNAH6/ATP6V1F/ABCD1/SMARCAL1/CHTF8/ATP5PB/DNAI2/YME1L1/ATP7A/RAD51C/ATP5MC2/ABCB4/PEX6" 58
"GO:0015101" "GO:0015101" "organic cation transmembrane transporter activity" "6/3421" "25/17697" 0.350650458780241 0.800528773287101 0.712284986905251 "SLC22A4/SLC25A42/SLC44A2/SLC22A5/SLC22A1/OAZ3" 6
"GO:0023023" "GO:0023023" "MHC protein complex binding" "6/3421" "25/17697" 0.350650458780241 0.800528773287101 0.712284986905251 "FAM49B/HLA-DRB1/HLA-DRA/HLA-DMA/LILRB2/TAPBPL" 6
"GO:0043027" "GO:0043027" "cysteine-type endopeptidase inhibitor activity involved in apoptotic process" "6/3421" "25/17697" 0.350650458780241 0.800528773287101 0.712284986905251 "TNFSF14/RPS6KA1/GAS6/PRDX3/XIAP/SERPINB9" 6
"GO:0030971" "GO:0030971" "receptor tyrosine kinase binding" "15/3421" "69/17697" 0.351377877263807 0.800528773287101 0.712284986905251 "RNF41/DAZAP2/GAS6/SQSTM1/GAB2/SH2B2/CADM4/PLCG1/DUSP3/ANXA5/PIK3R2/HYAL2/TIAM1/ANGPT1/CBLB" 15
"GO:0016705" "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" "33/3421" "159/17697" 0.354450969894765 0.800528773287101 0.712284986905251 "EGLN1/EGLN2/CYP4F3/DEGS1/TBXAS1/MICAL3/PLOD1/PCBD2/COQ6/KDM4C/HMOX2/TET1/POR/FTO/FMO4/OGFOD2/TET2/HSPBAP1/JMJD6/PTGS2/P4HB/TPH2/CYP26C1/SQLE/CYP4V2/KDM7A/AKR1C8P/CYP46A1/KDM4B/ASPH/CYP2C9/ALKBH4/KDM2B" 33
"GO:0072341" "GO:0072341" "modified amino acid binding" "19/3421" "89/17697" 0.354843137239052 0.800528773287101 0.712284986905251 "CD300A/MME/GAS6/MTHFS/SLC19A1/FOLR3/CPNE1/SYT15/CD300LF/OSBPL8/GSDMB/RASGRP1/OSBPL10/CAVIN2/FCHO2/GSDMD/GSTP1/MFGE8/GSTM2" 19
"GO:0015293" "GO:0015293" "symporter activity" "30/3421" "144/17697" 0.355340758489691 0.800528773287101 0.712284986905251 "SLC15A4/SLC22A4/SLC16A3/SLC18A2/SLC15A3/SLC6A6/SLC12A9/SLC16A5/MFSD4B/SLC11A2/SLC45A3/SLC12A6/SLC15A2/SLC16A6/SLC38A2/SLC45A4/SLC12A2/SLC24A1/SLC17A5/SLC20A2/SLC5A6/SLC22A5/SLC22A1/SLC4A7/SLC10A5/SLC6A16/SLC10A7/SLC10A3/SLC10A2/SLC25A3" 30
"GO:0016878" "GO:0016878" "acid-thiol ligase activity" "7/3421" "30/17697" 0.357151955156895 0.800528773287101 0.712284986905251 "ACSS3/ACSL1/ACSL4/ACSF3/ACSL3/ACSS2/SLC27A2" 7
"GO:0001094" "GO:0001094" "TFIID-class transcription factor complex binding" "3/3421" "11/17697" 0.360377900561938 0.800528773287101 0.712284986905251 "EDF1/ERCC1/ERCC4" 3
"GO:0004303" "GO:0004303" "estradiol 17-beta-dehydrogenase activity" "3/3421" "11/17697" 0.360377900561938 0.800528773287101 0.712284986905251 "HSD17B11/HSD17B12/HSD17B7" 3
"GO:0004312" "GO:0004312" "fatty acid synthase activity" "3/3421" "11/17697" 0.360377900561938 0.800528773287101 0.712284986905251 "ELOVL5/ELOVL1/MCAT" 3
"GO:0016813" "GO:0016813" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" "3/3421" "11/17697" 0.360377900561938 0.800528773287101 0.712284986905251 "DDAH2/PADI4/PADI2" 3
"GO:0034713" "GO:0034713" "type I transforming growth factor beta receptor binding" "3/3421" "11/17697" 0.360377900561938 0.800528773287101 0.712284986905251 "TGFBR2/SNX25/ACVR2A" 3
"GO:0042577" "GO:0042577" "lipid phosphatase activity" "3/3421" "11/17697" 0.360377900561938 0.800528773287101 0.712284986905251 "PLPPR2/PLPP1/EPHX2" 3
"GO:0070700" "GO:0070700" "BMP receptor binding" "3/3421" "11/17697" 0.360377900561938 0.800528773287101 0.712284986905251 "PYCARD/BMP6/BMP3" 3
"GO:0089720" "GO:0089720" "caspase binding" "3/3421" "11/17697" 0.360377900561938 0.800528773287101 0.712284986905251 "FADD/CARD16/RIPK2" 3
"GO:1901612" "GO:1901612" "cardiolipin binding" "3/3421" "11/17697" 0.360377900561938 0.800528773287101 0.712284986905251 "MME/GSDMD/ATP8B1" 3
"GO:0001530" "GO:0001530" "lipopolysaccharide binding" "8/3421" "35/17697" 0.361837542977986 0.800661797227883 0.712403347367835 "PTAFR/TLR4/DROSHA/TLR2/PSMB4/LY96/CD14/PSMA1" 8
"GO:0016831" "GO:0016831" "carboxy-lyase activity" "8/3421" "35/17697" 0.361837542977986 0.800661797227883 0.712403347367835 "AMD1/PISD/HDC/PPCDC/UXS1/CSAD/ME2/AZIN1" 8
"GO:0022804" "GO:0022804" "active transmembrane transporter activity" "73/3421" "362/17697" 0.362895746986812 0.801453155507554 0.713107472741815 "ATP6V0B/ABCG1/SLC15A4/SLC22A4/ATP6V0E1/TIMM23B/SLC16A3/ATP6V0D1/ATP6V1B2/ABCA1/SLC18A2/SLC15A3/SLC6A6/ATP6V1E1/SLC12A9/TIMM17B/SLC16A5/MFSD4B/SLC11A2/ATP6V1A/SLC19A1/SLC11A1/ABCC5/SLC45A3/ATP6V0A1/TMCO3/SLC12A6/ATP6V1C1/SLC15A2/TCIRG1/SLC16A6/LMBRD1/SLC9B2/SLCO4C1/ATP6AP1/MCU/SLC38A2/ATP6V1D/TAP1/SLC45A4/ATP2A2/SLC12A2/SLC7A6/SLC25A11/SEC61B/ATP6AP1L/SLC24A1/ANXA5/SLC17A5/ATP5PD/ANKH/SLC20A2/ATP6V1F/SLC5A6/SLCO3A1/ABCD1/SLC9B1/SLC22A5/SLC25A5/SLC22A1/ATP5PB/SLC4A7/ATP7A/SLC10A5/SLC26A11/SLC6A16/SLC10A7/ATP5MC2/SLC26A8/SLC10A3/SLC10A2/SLC25A3/ABCB4" 73
"GO:0005126" "GO:0005126" "cytokine receptor binding" "58/3421" "286/17697" 0.364176470070978 0.802076195917828 0.713661834240467 "TNFSF14/SDCBP/TGFBR2/FADD/RNF41/BID/CFLAR/ITGA5/PYCARD/GRB2/IL6R/CASP8/IL1RN/IL1RAP/LRG1/TNFSF10/TYK2/RHEX/IL1B/CKLF/EDA/CXCL16/USP15/SMAD3/CXCL1/STAT3/TNFSF13B/CCR2/BEX3/CD300LF/TMBIM1/ITCH/SYK/TGFBR1/BMP6/CXCL6/TRAF3/CADM4/JAK1/PLCG1/VEGFA/TRAF1/BMP3/TRAF5/GATA3/TNFSF13/IL18/JAK2/CCL28/NTRK1/TNFSF4/SNX25/TRAF6/OSM/TGFBRAP1/GDF11/ACVR2A/SIVA1" 58
"GO:0042287" "GO:0042287" "MHC protein binding" "9/3421" "40/17697" 0.365301311827696 0.802076195917828 0.713661834240467 "HLA-E/FAM49B/BCAP31/CLEC7A/PILRA/TAP1/TUBB4B/VCP/LILRB2" 9
"GO:0048156" "GO:0048156" "tau protein binding" "10/3421" "45/17697" 0.367901864071447 0.802076195917828 0.713661834240467 "DYRK1A/PICALM/ROCK1/PPP2CA/S100B/MARK2/STUB1/AATF/ACTB/FYN" 10
"GO:0051018" "GO:0051018" "protein kinase A binding" "11/3421" "50/17697" 0.369869412746052 0.802076195917828 0.713661834240467 "PRKAR1A/PJA2/AKAP12/LRRK2/RARA/DACT1/AKAP17A/AKAP6/AKAP1/ARFGEF2/AKAP11" 11
"GO:0070888" "GO:0070888" "E-box binding" "11/3421" "50/17697" 0.369869412746052 0.802076195917828 0.713661834240467 "LMO2/PRMT5/HIF1A/MAX/CLOCK/ASCL2/GATA3/SREBF2/ARNTL2/TCF12/ZEB1" 11
"GO:0008375" "GO:0008375" "acetylglucosaminyltransferase activity" "12/3421" "55/17697" 0.371358963010995 0.802076195917828 0.713661834240467 "B3GNT8/EXTL3/ALG13/HEXB/B3GNT5/B3GNT2/MGAT1/LARGE1/NDST1/B3GALNT2/EXT1/OGT" 12
"GO:0003684" "GO:0003684" "damaged DNA binding" "14/3421" "65/17697" 0.373307505729813 0.802076195917828 0.713661834240467 "BRCA1/POLB/HMGB2/XRCC5/RAD23B/SDE2/NBN/RAD18/XPC/KDM4D/ERCC1/RPA2/CUL4B/ERCC4" 14
"GO:0016835" "GO:0016835" "carbon-oxygen lyase activity" "16/3421" "75/17697" 0.374308027644805 0.802076195917828 0.713661834240467 "CA4/HACD4/CA5B/PCBD2/DGLUCY/TPI1/XRCC5/CA8/ECHDC2/HADHB/ENOSF1/PARK7/HTD2/ACO1/GMDS/ENO2" 16
"GO:0004725" "GO:0004725" "protein tyrosine phosphatase activity" "21/3421" "100/17697" 0.374451629348549 0.802076195917828 0.713661834240467 "PTPRE/PTEN/SSH3/DUSP6/PTPRC/MTMR6/DUSP1/MTMR14/DUSP23/PTPN12/DUSP3/PTPN6/CDC25B/PGP/PTPRJ/PTPDC1/MTMR8/MTMR3/CDC14A/CDC14B/PTPRN2" 21
"GO:0038024" "GO:0038024" "cargo receptor activity" "18/3421" "85/17697" 0.374677598956853 0.802076195917828 0.713661834240467 "FPR2/ABCA1/CUBN/APOBR/CXCL16/LRP8/SORL1/LOXL2/ENPP3/LRP10/MSR1/SCARF1/ITGB2/ASGR1/ITGAM/SCART1/HIP1R/LDLRAP1" 18
"GO:0000400" "GO:0000400" "four-way junction DNA binding" "4/3421" "16/17697" 0.375096822391642 0.802076195917828 0.713661834240467 "HMGB2/RAD51B/RAD51C/YY1" 4
"GO:0003996" "GO:0003996" "acyl-CoA ligase activity" "4/3421" "16/17697" 0.375096822391642 0.802076195917828 0.713661834240467 "ACSL1/ACSL4/ACSL3/SLC27A2" 4
"GO:0005521" "GO:0005521" "lamin binding" "4/3421" "16/17697" 0.375096822391642 0.802076195917828 0.713661834240467 "LBR/TOR1AIP1/SUN1/NARF" 4
"GO:0010181" "GO:0010181" "FMN binding" "4/3421" "16/17697" 0.375096822391642 0.802076195917828 0.713661834240467 "POR/TYW1/DUS2/TYW1B" 4
"GO:0016888" "GO:0016888" "endodeoxyribonuclease activity, producing 5'-phosphomonoesters" "4/3421" "16/17697" 0.375096822391642 0.802076195917828 0.713661834240467 "DNASE1L1/TATDN1/DICER1/SLX1B" 4
"GO:0043274" "GO:0043274" "phospholipase binding" "4/3421" "16/17697" 0.375096822391642 0.802076195917828 0.713661834240467 "LMNB1/PRKCZ/WAS/PRKN" 4
"GO:0052742" "GO:0052742" "phosphatidylinositol kinase activity" "4/3421" "16/17697" 0.375096822391642 0.802076195917828 0.713661834240467 "PIK3CG/PIK3CD/PIK3C2B/PIK3CA" 4
"GO:0015645" "GO:0015645" "fatty acid ligase activity" "5/3421" "21/17697" 0.383346577761728 0.816663845362043 0.726641459758093 "ACSL1/ACSL4/ACSF3/ACSL3/SLC27A2" 5
"GO:0051428" "GO:0051428" "peptide hormone receptor binding" "5/3421" "21/17697" 0.383346577761728 0.816663845362043 0.726641459758093 "GNRH1/JAK2/GNRH2/FYN/LEP" 5
"GO:0003730" "GO:0003730" "mRNA 3'-UTR binding" "19/3421" "91/17697" 0.394703532465409 0.837404338568407 0.745095689543292 "CPEB2/ZFP36/HNRNPC/RC3H1/RBMS1/ZFP36L1/ZC3H12A/FXR2/LARP1/CCT5/ILF3/RNF20/TIAL1/PABPC4/CARHSP1/EXOSC4/DND1/PUM1/CPEB4" 19
"GO:0016209" "GO:0016209" "antioxidant activity" "18/3421" "86/17697" 0.395278271701871 0.837404338568407 0.745095689543292 "ALOX5AP/TXNRD1/SOD2/TP53INP1/S100A9/TXN/PRDX3/GSR/MGST2/GSTO1/PTGS2/SELENOT/PARK7/GSTP1/SESN2/TXNDC17/GSTM2/KDM3B" 18
"GO:0019209" "GO:0019209" "kinase activator activity" "18/3421" "86/17697" 0.395278271701871 0.837404338568407 0.745095689543292 "DAZAP2/STK4/CAB39/GAS6/BCL10/DDX3X/CDK5R1/ABI1/CALM2/LAMTOR3/IQGAP1/CALM3/SPDYA/MTCP1/PIK3CA/MARK2/RPTOR/WNK1" 18
"GO:0005160" "GO:0005160" "transforming growth factor beta receptor binding" "11/3421" "51/17697" 0.396741975514801 0.837919732095823 0.745554270276648 "TGFBR2/LRG1/USP15/SMAD3/TGFBR1/BMP6/BMP3/SNX25/TGFBRAP1/GDF11/ACVR2A" 11
"GO:0003707" "GO:0003707" "steroid hormone receptor activity" "12/3421" "56/17697" 0.396986446499944 0.837919732095823 0.745554270276648 "ESRRA/NR3C1/RARA/ABHD2/PAQR8/RXRA/ESR1/RXRB/VDR/PPARA/NR1H2/NR2C1" 12
"GO:0051087" "GO:0051087" "chaperone binding" "21/3421" "102/17697" 0.412513705196937 0.846691921714944 0.753359485000323 "FNIP1/DNAJC3/CDKN1B/TBCC/TBCE/DNAJA1/BAX/TBCD/GRN/BAK1/PRKN/USP13/UBL4A/DNAJB1/STUB1/ATP7A/AHSA1/RNF207/DNAJA2/BAG5/DNAJB6" 21
"GO:0004000" "GO:0004000" "adenosine deaminase activity" "3/3421" "12/17697" 0.417872712507136 0.846691921714944 0.753359485000323 "ADARB1/ADAT2/ADAL" 3
"GO:0004115" "GO:0004115" "3',5'-cyclic-AMP phosphodiesterase activity" "3/3421" "12/17697" 0.417872712507136 0.846691921714944 0.753359485000323 "PDE4B/PDE8A/PDE3B" 3
"GO:0004126" "GO:0004126" "cytidine deaminase activity" "3/3421" "12/17697" 0.417872712507136 0.846691921714944 0.753359485000323 "APOBEC3A/CDA/APOBEC3D" 3
"GO:0005542" "GO:0005542" "folic acid binding" "3/3421" "12/17697" 0.417872712507136 0.846691921714944 0.753359485000323 "MTHFS/SLC19A1/FOLR3" 3
"GO:0008239" "GO:0008239" "dipeptidyl-peptidase activity" "3/3421" "12/17697" 0.417872712507136 0.846691921714944 0.753359485000323 "DPEP2/PRCP/DPEP3" 3
"GO:0015174" "GO:0015174" "basic amino acid transmembrane transporter activity" "3/3421" "12/17697" 0.417872712507136 0.846691921714944 0.753359485000323 "SLC15A4/SLC7A7/SLC7A1" 3
"GO:0016175" "GO:0016175" "superoxide-generating NADPH oxidase activity" "3/3421" "12/17697" 0.417872712507136 0.846691921714944 0.753359485000323 "NCF2/CYBA/NCF1" 3
"GO:0016857" "GO:0016857" "racemase and epimerase activity, acting on carbohydrates and derivatives" "3/3421" "12/17697" 0.417872712507136 0.846691921714944 0.753359485000323 "RENBP/DSE/GALE" 3
"GO:0031543" "GO:0031543" "peptidyl-proline dioxygenase activity" "3/3421" "12/17697" 0.417872712507136 0.846691921714944 0.753359485000323 "EGLN1/EGLN2/P4HB" 3
"GO:0042975" "GO:0042975" "peroxisome proliferator activated receptor binding" "3/3421" "12/17697" 0.417872712507136 0.846691921714944 0.753359485000323 "TACC1/ASXL1/IKBKG" 3
"GO:0045295" "GO:0045295" "gamma-catenin binding" "3/3421" "12/17697" 0.417872712507136 0.846691921714944 0.753359485000323 "APC/TCF7L2/PTPRJ" 3
"GO:0019210" "GO:0019210" "kinase inhibitor activity" "14/3421" "67/17697" 0.420567642528157 0.846691921714944 0.753359485000323 "SH3BP5L/INKA2/PRKAR1A/ITPRIP/DNAJC3/CDKN1B/TRIB1/GMFG/HYAL2/DUS2/INKA1/CDKN2B/RPTOR/WNK1" 14
"GO:0004549" "GO:0004549" "tRNA-specific ribonuclease activity" "4/3421" "17/17697" 0.423025374906032 0.846691921714944 0.753359485000323 "TSEN34/TSEN2/POP4/TSEN15" 4
"GO:0005001" "GO:0005001" "transmembrane receptor protein tyrosine phosphatase activity" "4/3421" "17/17697" 0.423025374906032 0.846691921714944 0.753359485000323 "PTPRE/PTPRC/PTPN6/PTPRN2" 4
"GO:0010314" "GO:0010314" "phosphatidylinositol-5-phosphate binding" "4/3421" "17/17697" 0.423025374906032 0.846691921714944 0.753359485000323 "SH3PXD2A/SAP30L/RUBCNL/PLEKHA5" 4
"GO:0017081" "GO:0017081" "chloride channel regulator activity" "4/3421" "17/17697" 0.423025374906032 0.846691921714944 0.753359485000323 "SGK1/SLC9A3R1/STX7/WNK1" 4
"GO:0019198" "GO:0019198" "transmembrane receptor protein phosphatase activity" "4/3421" "17/17697" 0.423025374906032 0.846691921714944 0.753359485000323 "PTPRE/PTPRC/PTPN6/PTPRN2" 4
"GO:0035173" "GO:0035173" "histone kinase activity" "4/3421" "17/17697" 0.423025374906032 0.846691921714944 0.753359485000323 "PRKCB/DCAF1/JAK2/PRKCA" 4
"GO:0050664" "GO:0050664" "oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor" "4/3421" "17/17697" 0.423025374906032 0.846691921714944 0.753359485000323 "NCF2/CYBA/CYB5R4/NCF1" 4
"GO:0050811" "GO:0050811" "GABA receptor binding" "4/3421" "17/17697" 0.423025374906032 0.846691921714944 0.753359485000323 "GABARAPL1/GABARAP/PPP2CA/ARFGEF2" 4
"GO:0055106" "GO:0055106" "ubiquitin-protein transferase regulator activity" "4/3421" "17/17697" 0.423025374906032 0.846691921714944 0.753359485000323 "TRIB1/CBX8/UBE2L3/AUP1" 4
"GO:0070628" "GO:0070628" "proteasome binding" "4/3421" "17/17697" 0.423025374906032 0.846691921714944 0.753359485000323 "ADRM1/RAD23B/USP13/USP14" 4
"GO:0004879" "GO:0004879" "nuclear receptor activity" "10/3421" "47/17697" 0.424616702674548 0.846691921714944 0.753359485000323 "ESRRA/NR3C1/STAT3/RARA/RXRA/ESR1/RXRB/VDR/PPARA/NR1H2" 10
"GO:0016860" "GO:0016860" "intramolecular oxidoreductase activity" "10/3421" "47/17697" 0.424616702674548 0.846691921714944 0.753359485000323 "TBXAS1/TPI1/GPI/ERO1A/P4HB/QSOX2/QSOX1/HPGDS/IDI1/ERP44" 10
"GO:0098531" "GO:0098531" "transcription factor activity, direct ligand regulated sequence-specific DNA binding" "10/3421" "47/17697" 0.424616702674548 0.846691921714944 0.753359485000323 "ESRRA/NR3C1/STAT3/RARA/RXRA/ESR1/RXRB/VDR/PPARA/NR1H2" 10
"GO:0008565" "GO:0008565" "protein transporter activity" "5/3421" "22/17697" 0.425284856174312 0.846691921714944 0.753359485000323 "MCL1/TIMM23B/TIMM17B/SEC61B/TOMM40L" 5
"GO:0050321" "GO:0050321" "tau-protein kinase activity" "5/3421" "22/17697" 0.425284856174312 0.846691921714944 0.753359485000323 "DYRK1A/ROCK1/PHKG2/MARK2/FYN" 5
"GO:0050431" "GO:0050431" "transforming growth factor beta binding" "5/3421" "22/17697" 0.425284856174312 0.846691921714944 0.753359485000323 "TGFBR2/ACVR1/TGFBR1/HYAL2/LTBP3" 5
"GO:0015605" "GO:0015605" "organophosphate ester transmembrane transporter activity" "6/3421" "27/17697" 0.426170996593517 0.846691921714944 0.753359485000323 "TMEM30A/SLC25A42/ABCD1/SLC25A5/SLC35B3/ATP8B1" 6
"GO:0019239" "GO:0019239" "deaminase activity" "7/3421" "32/17697" 0.426306422122209 0.846691921714944 0.753359485000323 "APOBEC3A/ADARB1/CDA/ADAT2/AMPD2/ADAL/APOBEC3D" 7
"GO:0019956" "GO:0019956" "chemokine binding" "7/3421" "32/17697" 0.426306422122209 0.846691921714944 0.753359485000323 "CXCR1/CXCR2/ZFP36/CXCR4/CCR2/ITGA4/PLP2" 7
"GO:0030291" "GO:0030291" "protein serine/threonine kinase inhibitor activity" "7/3421" "32/17697" 0.426306422122209 0.846691921714944 0.753359485000323 "INKA2/PRKAR1A/CDKN1B/INKA1/CDKN2B/RPTOR/WNK1" 7
"GO:0035255" "GO:0035255" "ionotropic glutamate receptor binding" "7/3421" "32/17697" 0.426306422122209 0.846691921714944 0.753359485000323 "FLOT1/PTEN/SQSTM1/CDK5R1/FLOT2/DLG1/FUS" 7
"GO:0019843" "GO:0019843" "rRNA binding" "13/3421" "63/17697" 0.446315977818261 0.884896843369307 0.787353006568016 "TST/RNASEL/ANG/NOL12/MRPS6/ERI1/MTERF4/MRPS18A/DDX28/KDM2B/RPL23A/FASTKD5/PTCD3" 13
"GO:0004177" "GO:0004177" "aminopeptidase activity" "10/3421" "48/17697" 0.452954341023979 0.894956418189002 0.796303695609832 "DPEP2/PRCP/METAP1D/BLMH/ANPEP/DPEP3/NAALADL1/RNPEP/ERAP2/CTSH" 10
"GO:0005246" "GO:0005246" "calcium channel regulator activity" "10/3421" "48/17697" 0.452954341023979 0.894956418189002 0.796303695609832 "GNB2/SGK1/REM2/INAFM2/PRKCB/CALM2/INAFM1/ITPR1/HPCAL4/CABP4" 10
"GO:0030507" "GO:0030507" "spectrin binding" "6/3421" "28/17697" 0.463534884950989 0.906862558276587 0.806897399570721 "PTPRC/EPB41L2/ANK3/ADD2/CAMSAP1/GNB1" 6
"GO:0008171" "GO:0008171" "O-methyltransferase activity" "5/3421" "23/17697" 0.466636275509438 0.906862558276587 0.806897399570721 "MEPCE/PCMT1/ARMT1/PCMTD1/LCMT1" 5
"GO:0030215" "GO:0030215" "semaphorin receptor binding" "5/3421" "23/17697" 0.466636275509438 0.906862558276587 0.806897399570721 "SEMA4B/SEMA3C/SEMA4F/SEMA4A/RIT2" 5
"GO:0070412" "GO:0070412" "R-SMAD binding" "5/3421" "23/17697" 0.466636275509438 0.906862558276587 0.806897399570721 "DROSHA/SMAD3/LDLRAD4/JUN/PMEPA1" 5
"GO:0016782" "GO:0016782" "transferase activity, transferring sulfur-containing groups" "14/3421" "69/17697" 0.467922022254355 0.906862558276587 0.806897399570721 "CHST11/TST/CHST15/UST/CHST7/NDST1/HS3ST1/ACAA1/SULT1E1/MOCS3/SULT1A4/MPST/TSTD1/SULT1A2" 14
"GO:0016755" "GO:0016755" "transferase activity, transferring amino-acyl groups" "4/3421" "18/17697" 0.469976263952238 0.906862558276587 0.806897399570721 "QPCT/TGM3/ATE1/GGT1" 4
"GO:0070064" "GO:0070064" "proline-rich region binding" "4/3421" "18/17697" 0.469976263952238 0.906862558276587 0.806897399570721 "ABI2/RABAC1/PFN1/WBP4" 4
"GO:0097602" "GO:0097602" "cullin family protein binding" "4/3421" "18/17697" 0.469976263952238 0.906862558276587 0.806897399570721 "KCTD2/ANAPC11/PRKN/KCTD5" 4
"GO:0004535" "GO:0004535" "poly(A)-specific ribonuclease activity" "3/3421" "13/17697" 0.473531981855542 0.906862558276587 0.806897399570721 "PAN2/CNOT8/PDE12" 3
"GO:0005172" "GO:0005172" "vascular endothelial growth factor receptor binding" "3/3421" "13/17697" 0.473531981855542 0.906862558276587 0.806897399570721 "ITGA5/CADM4/VEGFA" 3
"GO:0008195" "GO:0008195" "phosphatidate phosphatase activity" "3/3421" "13/17697" 0.473531981855542 0.906862558276587 0.806897399570721 "PLPPR2/LPIN1/PLPP1" 3
"GO:0008296" "GO:0008296" "3'-5'-exodeoxyribonuclease activity" "3/3421" "13/17697" 0.473531981855542 0.906862558276587 0.806897399570721 "ISG20/POLE/TATDN1" 3
"GO:0015373" "GO:0015373" "anion:sodium symporter activity" "3/3421" "13/17697" 0.473531981855542 0.906862558276587 0.806897399570721 "SLC18A2/SLC12A2/SLC22A1" 3
"GO:0016208" "GO:0016208" "AMP binding" "3/3421" "13/17697" 0.473531981855542 0.906862558276587 0.806897399570721 "PYGL/PRKAG1/ACSS2" 3
"GO:0016423" "GO:0016423" "tRNA (guanine) methyltransferase activity" "3/3421" "13/17697" 0.473531981855542 0.906862558276587 0.806897399570721 "TRMT10B/TARBP1/WDR4" 3
"GO:0016653" "GO:0016653" "oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor" "3/3421" "13/17697" 0.473531981855542 0.906862558276587 0.806897399570721 "CYB5R4/POR/CYB5R1" 3
"GO:0042043" "GO:0042043" "neurexin family protein binding" "3/3421" "13/17697" 0.473531981855542 0.906862558276587 0.806897399570721 "SYTL3/CASK/NLGN4Y" 3
"GO:0043495" "GO:0043495" "protein membrane anchor" "3/3421" "13/17697" 0.473531981855542 0.906862558276587 0.806897399570721 "SUN1/AKAP6/NUP153" 3
"GO:0004536" "GO:0004536" "deoxyribonuclease activity" "12/3421" "59/17697" 0.474041791826398 0.906862558276587 0.806897399570721 "EXOG/MBD4/ISG20/POLE/ZRANB3/DNASE1L1/TATDN1/ERCC1/DICER1/SLX1B/ERCC4/RAD51C" 12
"GO:0005319" "GO:0005319" "lipid transporter activity" "26/3421" "131/17697" 0.475442632581983 0.908023992777609 0.807930806970876 "ABCG1/PRELID1/OSBPL11/OSBPL2/ABCA1/NPC2/GLTP/PITPNA/OSBPL1A/OSBPL9/TMEM30A/ANO9/OSBPL8/STARD10/GRAMD1C/OSBPL3/NPC1/OSBPL10/SLC27A2/ABCD1/PITPNB/CPTP/SLC10A7/SLC10A2/ABCB4/ATP8B1" 26
"GO:0061134" "GO:0061134" "peptidase regulator activity" "43/3421" "219/17697" 0.48179997117179 0.918631945034212 0.817369424777404 "NLRP12/TNFSF14/CFLAR/PYCARD/RPS6KA1/VSIR/GAS6/APAF1/RENBP/CSTA/GAPDH/ST20/PSME1/SERPINB1/ADRM1/TIMP1/CASP1/TANK/BEX3/PRDX3/BAD/SPINT1/SERPINA1/APLP2/CARD16/RECK/SPINT2/CSTL1/XIAP/SERPINB6/LXN/VCP/TIMP2/SPINK8/NOD1/SLPI/SERPINB2/SERPINF1/SERPINB9/BST2/CSTB/USP14/CTSH" 43
"GO:0030295" "GO:0030295" "protein kinase activator activity" "16/3421" "80/17697" 0.484451537116386 0.921836808864084 0.82022101046335 "DAZAP2/STK4/CAB39/GAS6/DDX3X/CDK5R1/ABI1/CALM2/IQGAP1/CALM3/SPDYA/MTCP1/PIK3CA/MARK2/RPTOR/WNK1" 16
"GO:0018024" "GO:0018024" "histone-lysine N-methyltransferase activity" "9/3421" "44/17697" 0.485092446622534 0.921836808864084 0.82022101046335 "EZH2/EZH1/KMT2A/NSD2/SMYD3/RBBP5/SETD5/KMT5B/PRDM2" 9
