"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"hsa00770" "hsa00770" "Pantothenate and CoA biosynthesis" "7/1658" "21/8192" 0.11379442219714 0.257005089588097 0.16786001412539 "8875/80025/60490/5169/51380/79717/586" 7
"hsa04211" "hsa04211" "Longevity regulating pathway" "23/1658" "89/8192" 0.118641419746373 0.266141563214838 0.173827400197389 "6648/207/9821/8660/581/10488/1978/1385/5293/5571/468/9586/10645/143686/5296/10000/83667/5290/8408/9470/109/2475/57521" 23
"hsa03250" "hsa03250" "Viral life cycle - HIV-1" "17/1658" "63/8192" 0.120762821637494 0.26908226029294 0.175748083767741 "200315/6827/9525/23299/7852/8178/7251/636/10955/7936/23534/9972/140564/684/29082/55201/128866" 17
"hsa04152" "hsa04152" "AMPK signaling pathway" "30/1658" "121/8192" 0.127795493943799 0.282854026595609 0.184742959666124 "31/51719/207/5210/3156/55012/5862/8660/4218/5515/8900/10488/5525/1978/1385/5293/10890/5571/9586/10645/5296/10000/5290/8408/55844/5209/5207/3952/2475/57521" 30
"hsa04929" "hsa04929" "GnRH secretion" "17/1658" "64/8192" 0.13497758597707 0.296771910889982 0.193833270904681 "5894/5594/5595/207/409/5579/2796/2776/5293/5296/3708/2550/10000/5290/2797/5578/778" 17
"hsa00563" "hsa00563" "Glycosylphosphatidylinositol (GPI)-anchor biosynthesis" "8/1658" "26/8192" 0.13793699529088 0.301283437082711 0.196779924029925 "54965/65258/9488/9487/80055/51604/128869/55650" 8
"hsa00514" "hsa00514" "Other types of O-glycan biosynthesis" "13/1658" "47/8192" 0.139175790891666 0.302002369777993 0.197249486919045 "2591/51809/8693/2589/6480/79709/55568/6487/29071/63917/8473/10585/56983" 13
"hsa04921" "hsa04921" "Oxytocin signaling pathway" "37/1658" "154/8192" 0.140708182292272 0.303344912474248 0.198126353740314 "5894/387/5997/5294/2773/5594/5595/3759/2771/6093/5579/5530/5499/805/2776/4773/4659/5607/5571/4660/10645/4882/808/5321/3708/818/5532/3725/5743/4638/55799/5578/5533/71/60/778/109" 37
"hsa00062" "hsa00062" "Fatty acid elongation" "8/1658" "27/8192" 0.163145744767183 0.348198060150073 0.227421687986414 "60481/401494/117145/5538/3032/51144/64834/3033" 8
"hsa04962" "hsa04962" "Vasopressin-regulated water reabsorption" "12/1658" "44/8192" 0.163611136697022 0.348198060150073 0.227421687986414 "397/51143/5868/10488/6810/1385/9586/1783/5878/1778/8766/109" 12
"hsa04614" "hsa04614" "Renin-angiotensin system" "7/1658" "23/8192" 0.167017972842162 0.353184503080241 0.230678527693499 "4311/1359/5547/10159/290/5550/5476" 7
"hsa05320" "hsa05320" "Autoimmune thyroid disease" "14/1658" "53/8192" 0.169623927845139 0.35553935835865 0.232216575212054 "3133/355/3107/7038/3105/3123/3106/942/3134/3122/3108/3115/3113/941" 14
"hsa00603" "hsa00603" "Glycosphingolipid biosynthesis - globo and isoglobo series" "5/1658" "15/8192" 0.170273367406703 0.35553935835865 0.232216575212054 "6489/3074/2717/6483/26301" 5
"hsa04922" "hsa04922" "Glucagon signaling pathway" "26/1658" "107/8192" 0.174979482140228 0.355797136396348 0.232384940068636 "31/5531/5836/207/5530/5223/805/2776/5140/10488/1385/5571/468/9586/808/3708/818/5532/10000/5261/5255/5465/3939/5207/5533/23235" 26
"hsa04371" "hsa04371" "Apelin signaling pathway" "33/1658" "139/8192" 0.175388955445977 0.355797136396348 0.232384940068636 "5894/5294/2787/2773/5594/5595/2783/207/10672/2771/10365/4088/10014/8877/8678/2790/805/84557/2776/59345/5140/7046/5571/808/3708/10000/4638/2782/5327/643246/109/2475/5581" 33
"hsa01522" "hsa01522" "Endocrine resistance" "24/1658" "98/8192" 0.17588598842492 0.355797136396348 0.232384940068636 "5894/2885/4318/5594/5595/207/1027/1432/6655/572/581/6667/5293/596/5296/10000/3725/2099/638/5603/5290/4851/109/2475" 24
"hsa04750" "hsa04750" "Inflammatory mediator regulation of TRP channels" "24/1658" "98/8192" 0.17588598842492 0.355797136396348 0.232384940068636 "3556/3553/1432/5579/2150/5499/5734/805/2776/5336/5293/5335/808/5321/5296/3708/818/5580/5603/5290/4914/5578/109/5581" 24
"hsa00760" "hsa00760" "Nicotinate and nicotinamide metabolism" "10/1658" "36/8192" 0.17665533382005 0.355797136396348 0.232384940068636 "10135/51547/683/64802/22978/65220/5169/51548/23530/4907" 10
"hsa04672" "hsa04672" "Intestinal immune network for IgA production" "13/1658" "49/8192" 0.176826890076498 0.355797136396348 0.232384940068636 "7852/10673/3123/4055/942/3676/8741/56477/3122/3108/3115/3113/941" 13
"hsa00240" "hsa00240" "Pyrimidine metabolism" "15/1658" "58/8192" 0.180821153585756 0.361642307171512 0.236202648311134 "50484/1503/953/124583/978/22978/7084/51251/5169/83549/1890/654364/4907/790/115024" 15
"hsa04720" "hsa04720" "Long-term potentiation" "17/1658" "67/8192" 0.182987981637994 0.363784490442 0.237601791474483 "5894/6195/5594/5595/5579/5530/5499/805/2776/468/808/3708/818/5532/5906/5578/5533" 17
"hsa03460" "hsa03460" "Fanconi anemia pathway" "14/1658" "54/8192" 0.18883137083137 0.36894518316628 0.240972440495414 "672/91442/7156/80010/545/2067/57599/79008/6118/55215/2176/2072/5889/7398" 14
"hsa04114" "hsa04114" "Oocyte meiosis" "31/1658" "131/8192" 0.189654535307536 0.36894518316628 0.240972440495414 "25847/6195/8945/5594/5595/132864/1432/8881/5530/7534/5515/5499/805/9748/51529/5525/808/3708/818/5532/64682/10459/7529/5603/245711/10734/5533/80315/246184/109/29945" 31
"hsa00564" "hsa00564" "Glycerophospholipid metabolism" "24/1658" "99/8192" 0.190028994944078 0.36894518316628 0.240972440495414 "84803/23761/10555/79143/9926/11313/23175/54947/160851/154141/5130/8760/9489/85465/1606/151056/8611/5321/8526/10162/56894/79888/10423/375775" 24
"hsa04640" "hsa04640" "Hematopoietic cell lineage" "24/1658" "99/8192" 0.190028994944078 0.36894518316628 0.240972440495414 "1438/3678/4311/3570/7850/1441/3553/966/290/1604/929/3123/3563/2322/916/3676/960/3815/3122/3108/3684/3115/1378/3113" 24
"hsa00100" "hsa00100" "Steroid biosynthesis" "6/1658" "20/8192" 0.203457527313288 0.388206316482824 0.253552635369251 "3930/4047/6646/51478/6713/1718" 6
"hsa00532" "hsa00532" "Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate" "6/1658" "20/8192" 0.203457527313288 0.388206316482824 0.253552635369251 "50515/22856/29940/51363/10090/56548" 6
"hsa00670" "hsa00670" "One carbon pool by folate" "6/1658" "20/8192" 0.203457527313288 0.388206316482824 0.253552635369251 "100528021/10588/25902/471/123263/4548" 6
"hsa04936" "hsa04936" "Alcoholic liver disease" "33/1658" "142/8192" 0.21189363251642 0.40199249140258 0.262556922095534 "8772/6416/7099/51/31/841/207/4792/4217/355/7132/3553/2919/1432/23175/728/1147/29110/7187/23643/5571/929/10645/23765/29896/10000/5603/223/6934/6932/5465/8517/7189" 33
"hsa04340" "hsa04340" "Hedgehog signaling pathway" "14/1658" "56/8192" 0.230112942651835 0.434076687275053 0.283512357573434 "8945/339745/409/8405/84976/55733/596/132884/8452/1455/23295/156/2121/102800317" 14
"hsa04622" "hsa04622" "RIG-I-like receptor signaling pathway" "17/1658" "70/8192" 0.238304438693798 0.446989116645995 0.291945967118183 "8772/841/4792/1654/1432/79671/1147/10010/29110/7187/7706/5603/8517/7189/4793/9140/3665" 17
"hsa04919" "hsa04919" "Thyroid hormone signaling pathway" "28/1658" "121/8192" 0.242658368614903 0.45259875494465 0.295609839944825 "5894/5594/5595/207/842/3091/90390/5579/10499/572/5336/23389/5293/5335/488/5296/6256/10000/2099/8648/6257/5290/4851/9442/5578/71/60/2475" 28
"hsa01523" "hsa01523" "Antifolate resistance" "8/1658" "30/8192" 0.249572149837058 0.460749105549711 0.300933150739507 "3553/6573/10057/2352/1147/471/8836/8517" 8
"hsa00450" "hsa00450" "Selenocompound metabolism" "5/1658" "17/8192" 0.249803731924542 0.460749105549711 0.300933150739507 "7296/22928/4548/118672/51540" 5
"hsa00513" "hsa00513" "Various types of N-glycan biosynthesis" "10/1658" "39/8192" 0.253122347441278 0.462338181703869 0.301971038145203 "6184/79868/3074/1603/4245/4122/6487/57134/4121/79796" 10
"hsa00280" "hsa00280" "Valine, leucine and isoleucine degradation" "12/1658" "48/8192" 0.253450449006338 0.462338181703869 0.301971038145203 "5095/64087/197322/36/3032/30/3155/223/3033/56922/26275/586" 12
"hsa04657" "hsa04657" "IL-17 signaling pathway" "22/1658" "94/8192" 0.256653502839088 0.465622748320093 0.30411631627755 "8772/4318/5594/5595/841/4792/3553/6280/1051/2919/1432/1147/6372/29110/7187/23765/7188/3725/5743/5603/8517/7189" 22
"hsa04213" "hsa04213" "Longevity regulating pathway - multiple species" "15/1658" "62/8192" 0.261700437011883 0.472198614608398 0.308411270162746 "3310/6648/207/3303/8660/3305/5293/5571/5296/10000/5290/81570/109/2475/57521" 15
"hsa05310" "hsa05310" "Asthma" "8/1658" "31/8192" 0.281190893917244 0.504623658273108 0.329589326582943 "2207/2206/2205/3123/3122/3108/3115/3113" 8
"hsa04623" "hsa04623" "Cytosolic DNA-sensing pathway" "15/1658" "63/8192" 0.283752002391058 0.506482068784039 0.330803126726417 "29108/4792/3553/834/1147/29110/11128/55718/3606/5435/10623/661/8517/4793/3665" 15
"hsa04514" "hsa04514" "Cell adhesion molecules" "35/1658" "157/8192" 0.287853519672552 0.511055446691375 0.333790177610727 "3385/4359/3133/64101/9071/6404/6402/64115/9019/5788/100506658/3107/5175/3105/3696/3383/3123/3106/965/7122/8506/942/3676/50848/3134/5818/3122/3689/3108/3684/3115/3113/22829/26047/941" 35
"hsa00511" "hsa00511" "Other glycan degradation" "5/1658" "18/8192" 0.292571521461928 0.51444808420985 0.336006041050188 "4758/3074/10825/2629/2720" 5
"hsa04146" "hsa04146" "Peroxisome" "19/1658" "82/8192" 0.292863517818258 0.51444808420985 0.336006041050188 "51/6648/2180/2182/51268/5195/2181/9409/84188/30/255027/11001/3155/55670/4598/215/10005/2053/5190" 19
"hsa00601" "hsa00601" "Glycosphingolipid biosynthesis - lacto and neolacto series" "7/1658" "27/8192" 0.297438448480965 0.515281227718051 0.336550199460743 "10402/2529/6489/6484/84002/10678/6487" 7
"hsa00190" "hsa00190" "Oxidative phosphorylation" "30/1658" "134/8192" 0.297748757051844 0.515281227718051 0.336550199460743 "533/8992/9114/526/4712/529/6390/523/6392/535/528/10312/537/1329/1351/51382/4716/4710/10476/7384/4695/9296/4709/54539/515/1327/4694/4705/517/51079" 30
"hsa04330" "hsa04330" "Notch signaling pathway" "14/1658" "59/8192" 0.297993963017668 0.515281227718051 0.336550199460743 "55851/9541/5663/1488/7091/51107/7090/55534/22938/3516/8650/83464/171558/4851" 14
"hsa03440" "hsa03440" "Homologous recombination" "10/1658" "41/8192" 0.3093329059447 0.532116708671711 0.347546106488182 "672/51720/57804/5890/7156/50511/4683/5893/6118/5889" 10
"hsa00900" "hsa00900" "Terpenoid backbone biosynthesis" "6/1658" "23/8192" 0.315653111781411 0.540189861399116 0.352818996348186 "3156/10269/57107/100529261/4598/3422" 6
"hsa04540" "hsa04540" "Gap junction" "20/1658" "88/8192" 0.318817264933122 0.542389596029009 0.354255728541458 "5894/2885/10746/2773/5594/5595/7846/2771/7277/10376/6655/5579/84617/2776/5607/10383/84790/3708/5578/109" 20
"hsa04930" "hsa04930" "Type II diabetes mellitus" "11/1658" "46/8192" 0.320383790460404 0.542389596029009 0.354255728541458 "5594/5595/8660/5590/5293/5296/5580/5290/3101/2475/5581" 11
"hsa04730" "hsa04730" "Long-term depression" "14/1658" "60/8192" 0.321839609691912 0.542389596029009 0.354255728541458 "5894/2773/5594/5595/10672/2771/5579/5515/4067/2776/5321/3708/2768/5578" 14
"hsa00920" "hsa00920" "Sulfur metabolism" "3/1658" "10/8192" 0.329403175127213 0.552332596677953 0.360749888762391 "7263/58472/4357" 3
"hsa00531" "hsa00531" "Glycosaminoglycan degradation" "5/1658" "19/8192" 0.336438814973753 0.561294907393397 0.366603522267089 "3074/8692/2799/2720/3423" 5
"hsa03040" "hsa03040" "Spliceosome" "32/1658" "147/8192" 0.352274173758012 0.584619175396003 0.381837508343617 "57461/3310/25949/51340/3183/10569/3303/8896/3190/1659/8683/3305/220988/22938/10713/23451/29896/988/9775/51639/8449/55696/9416/6627/22827/151903/10286/8559/10285/25766/6629/2521" 32
"hsa01232" "hsa01232" "Nucleotide metabolism" "19/1658" "85/8192" 0.353941127272882 0.584619175396003 0.381837508343617 "50484/51292/1503/3614/953/124583/978/22978/271/7084/51251/131870/5169/83549/1890/654364/4907/8833/115024" 19
"hsa04392" "hsa04392" "Hippo signaling pathway - multiple species" "7/1658" "29/8192" 0.369411850042931 0.607152149575511 0.396554669665679 "9770/26524/9113/5058/8994/55233/102800317" 7
"hsa04270" "hsa04270" "Vascular smooth muscle contraction" "29/1658" "134/8192" 0.375312086947333 0.613151647486686 0.400473174959599 "5894/387/5594/5595/10335/10672/6093/5579/133/5499/805/2776/4659/4660/4882/27094/808/5321/3708/4638/800/5580/2768/5578/136/778/109/9826/5581" 29
"hsa00010" "hsa00010" "Glycolysis / Gluconeogenesis" "15/1658" "67/8192" 0.376755831588205 0.613151647486686 0.400473174959599 "5230/55276/226/7167/2597/5223/5236/2821/55902/83440/223/3101/3939/10327/2026" 15
"hsa01200" "hsa01200" "Carbon metabolism" "25/1658" "115/8192" 0.379493432462706 0.61361895945085 0.400778394568406 "25796/51/7086/6888/5230/6390/6392/226/7167/2597/5095/5223/5226/2821/55902/2539/83440/283871/4200/3101/48/26275/2026/3420/1431" 25
"hsa04710" "hsa04710" "Circadian rhythm" "8/1658" "34/8192" 0.380739474839986 0.61361895945085 0.400778394568406 "4783/8945/26224/1385/5571/9575/8863/102800317" 8
"hsa05150" "hsa05150" "Staphylococcus aureus infection" "21/1658" "96/8192" 0.38353395391098 0.615136583084277 0.401769613555362 "2212/2357/5724/6404/2213/2358/2215/25984/2214/728/2204/1675/3383/3123/3122/3689/3108/3684/3115/3113/3875" 21
"hsa00310" "hsa00310" "Lysine degradation" "14/1658" "63/8192" 0.395607935432763 0.631451127709987 0.412425276817557 "55526/2146/2145/5351/4297/7468/64754/51268/79709/223/3033/79823/51111/7799" 14
"hsa05146" "hsa05146" "Amoebiasis" "22/1658" "102/8192" 0.407081091938353 0.646655131691546 0.422355602816926 "7099/7850/7097/3553/2919/5579/87/2776/5868/5293/929/5296/5269/5878/5290/2769/3689/7879/3684/5578/81/5272" 22
"hsa04721" "hsa04721" "Synaptic vesicle cycle" "17/1658" "78/8192" 0.409695635817429 0.647709290911364 0.423044115179902 "533/8992/9114/526/6571/6809/529/523/535/528/10312/1211/51382/1785/9296/2054/5864" 17
"hsa04630" "hsa04630" "JAK-STAT signaling pathway" "35/1658" "166/8192" 0.423034786958897 0.665326384650483 0.434550523899808 "3588/3460/1438/5894/1439/2885/3454/4170/3570/207/3459/1441/7297/6777/6655/6778/6774/8554/3597/5293/10254/3716/6776/596/5296/3563/5777/10000/3717/5290/9180/10379/3952/5008/2475" 35
"hsa05031" "hsa05031" "Amphetamine addiction" "15/1658" "69/8192" 0.424846968511754 0.665326384650483 0.434550523899808 "6571/5579/5530/5499/805/10488/1385/468/9586/808/818/5532/3725/5578/5533" 15
"hsa00510" "hsa00510" "N-Glycan biosynthesis" "11/1658" "50/8192" 0.43315125577747 0.675146558301032 0.440964461033648 "6184/79868/1603/4245/6480/4122/57134/4121/54344/79796/8813" 11
"hsa04151" "hsa04151" "PI3K-Akt signaling pathway" "73/1658" "354/8192" 0.44929753858898 0.697041041175427 0.455264598865371 "7099/5894/1945/3678/2885/3454/4170/5294/3570/2787/5879/5594/5595/2783/207/1027/672/5728/7097/55012/1441/6446/117145/842/6655/1147/7534/5515/2790/572/1021/59345/7039/6850/3082/10488/5525/1978/5586/1385/5293/3716/468/9586/596/7422/3696/5296/3563/6256/10000/2782/2322/7529/3676/23239/4515/3717/5290/284/3815/55844/9180/8517/4914/5578/9170/9470/5008/2475/23035/57521/118788" 73
"hsa00270" "hsa00270" "Cysteine and methionine metabolism" "11/1658" "51/8192" 0.461512241595497 0.709361408378264 0.46331150959392 "7263/262/6611/4507/4548/23382/2729/3939/4357/586/27430" 11
"hsa04979" "hsa04979" "Cholesterol metabolism" "11/1658" "51/8192" 0.461512241595497 0.709361408378264 0.46331150959392 "29116/19/27141/10577/706/9218/4043/10948/6646/4864/26119" 11
"hsa04726" "hsa04726" "Serotonergic synapse" "24/1658" "115/8192" 0.470066033740999 0.714026504318862 0.46635846509095 "5894/2787/2773/5594/5595/6571/2783/2771/240/3363/5579/1843/2790/2776/59345/5321/2561/3708/5743/2782/121278/5578/778/1559" 24
"hsa01040" "hsa01040" "Biosynthesis of unsaturated fatty acids" "6/1658" "27/8192" 0.47394826930251 0.714026504318862 0.46635846509095 "51/60481/401494/51144/64834/30" 6
"hsa04971" "hsa04971" "Gastric acid secretion" "16/1658" "76/8192" 0.475289318664553 0.714026504318862 0.46635846509095 "2773/3759/2771/5579/805/2776/3274/3772/808/3708/818/4638/5578/71/60/109" 16
"hsa00640" "hsa00640" "Propanoate metabolism" "7/1658" "32/8192" 0.478228074366538 0.714026504318862 0.46635846509095 "79611/51/31/5095/55902/3939/26275" 7
"hsa04261" "hsa04261" "Adrenergic signaling in cardiomyocytes" "31/1658" "150/8192" 0.480621464869189 0.714026504318862 0.46635846509095 "5294/2773/5594/5595/207/55012/2771/1432/7171/5515/5499/805/2776/7170/10488/5525/1385/468/9586/596/488/808/818/10000/5603/55799/55844/5578/1390/778/109" 31
"hsa05032" "hsa05032" "Morphine addiction" "19/1658" "91/8192" 0.481182072555827 0.714026504318862 0.46635846509095 "2787/2773/2783/2771/409/5142/5579/2790/59345/5151/5140/2870/2561/2550/2869/2782/156/5578/109" 19
"hsa04960" "hsa04960" "Aldosterone-regulated sodium reabsorption" "8/1658" "37/8192" 0.48175282219104 0.714026504318862 0.46635846509095 "5594/5595/6446/5579/5293/5296/5290/5578" 8
"hsa05143" "hsa05143" "African trypanosomiasis" "8/1658" "37/8192" 0.48175282219104 0.714026504318862 0.46635846509095 "355/3553/5579/2150/2776/3383/3606/5578" 8
"hsa03420" "hsa03420" "Nucleotide excision repair" "10/1658" "47/8192" 0.487349735800575 0.719111610159071 0.469679745379736 "5982/5887/1022/57804/5426/7508/2067/6118/8450/2072" 10
"hsa05218" "hsa05218" "Melanoma" "15/1658" "72/8192" 0.496914336962462 0.729980353413882 0.476778544081356 "5894/4616/5594/5595/207/5728/572/1021/3082/581/578/5293/5296/10000/5290" 15
"hsa03450" "hsa03450" "Non-homologous end-joining" "3/1658" "13/8192" 0.507233713459764 0.741857237306792 0.48453579862143 "7520/7518/3981" 3
"hsa00071" "hsa00071" "Fatty acid degradation" "9/1658" "43/8192" 0.515630919829823 0.750830988524129 0.49039690436262 "51/2180/2182/2181/36/3032/30/223/3033" 9
"hsa04923" "hsa04923" "Regulation of lipolysis in adipocytes" "12/1658" "58/8192" 0.518280650307259 0.751393781231485 0.490764486156265 "51099/2773/207/2771/8660/5140/5293/5296/10000/5743/5290/109" 12
"hsa04924" "hsa04924" "Renin secretion" "14/1658" "69/8192" 0.544022510511712 0.785284667347341 0.51289994126047 "2773/3759/2771/5530/5734/805/2776/5140/1385/808/3708/5532/5533/778" 14
"hsa04977" "hsa04977" "Vitamin digestion and absorption" "5/1658" "24/8192" 0.551987752916784 0.793333047482131 0.518156651177295 "8029/6573/55788/151056/8884" 5
"hsa01210" "hsa01210" "2-Oxocarboxylic acid metabolism" "4/1658" "19/8192" 0.555474700513654 0.794903450735056 0.519182342585357 "48/3420/586/1431" 4
"hsa00533" "hsa00533" "Glycosaminoglycan biosynthesis - keratan sulfate" "3/1658" "14/8192" 0.561028788992727 0.796894345306448 0.520482673218543 "6483/10678/6487" 3
"hsa04310" "hsa04310" "Wnt signaling pathway" "34/1658" "170/8192" 0.562342576810974 0.796894345306448 0.520482673218543 "23401/10023/387/5663/1459/5879/8945/324/1488/7091/6477/4088/27130/7090/23002/5579/5530/5880/4773/85407/6424/818/5532/3725/81839/440193/6934/59343/6932/6907/5578/5533/5176/102800317" 34
"hsa04061" "hsa04061" "Viral protein interaction with cytokine and cytokine receptor" "20/1658" "100/8192" 0.564066780563299 0.796894345306448 0.520482673218543 "8740/3588/3577/8794/3570/3579/8743/7133/7132/2919/8795/7852/729230/8809/8764/6372/4055/3606/56477/8807" 20
"hsa01230" "hsa01230" "Biosynthesis of amino acids" "15/1658" "75/8192" 0.566902569934594 0.797507005162225 0.52088282518522 "7086/6888/5230/226/7167/2597/5223/435/4548/48/2026/3420/586/1431/27430" 15
"hsa04714" "hsa04714" "Thermogenesis" "46/1658" "232/8192" 0.589559473032983 0.82588078078882 0.539414840971772 "2885/6195/4712/2180/4217/2182/6390/51103/137682/6392/1432/6655/9658/1329/6604/10488/1351/1385/2181/5571/9586/6603/4716/51548/4710/10476/57492/55744/7384/5603/4695/79133/4709/54539/515/1327/71/4694/4705/60/517/109/51079/2475/51780/57521" 46
"hsa04713" "hsa04713" "Circadian entrainment" "19/1658" "97/8192" 0.604358293719797 0.843054426533498 0.550631616569121 "2787/2773/5594/5595/2783/2771/5579/2790/805/2776/59345/1385/8863/808/3708/818/2782/5578/109" 19
"hsa05219" "hsa05219" "Bladder cancer" "8/1658" "41/8192" 0.608238447986129 0.84491700724433 0.551848140432251 "5894/4318/5594/5595/1613/23604/7422/1890" 8
"hsa04723" "hsa04723" "Retrograde endocannabinoid signaling" "29/1658" "148/8192" 0.61098990222628 0.845052305044389 0.551936508684667 "2787/2773/5594/5595/2783/4712/2771/1432/5579/2790/222236/2776/59345/2561/3708/4716/5743/4710/2782/5603/4695/4709/54539/5578/4694/4705/778/109/51079" 29
"hsa03030" "hsa03030" "DNA replication" "7/1658" "36/8192" 0.613426522637644 0.845052305044389 0.551936508684667 "5982/57804/79621/23649/5422/5426/6118" 7
"hsa05226" "hsa05226" "Gastric cancer" "29/1658" "149/8192" 0.626696181065102 0.858686842268572 0.560841754937621 "23401/10023/7048/5894/2885/4616/5594/5595/324/207/1027/4088/6655/7046/3082/581/578/5293/596/5296/6256/10000/6257/2549/6934/5290/6932/1030/2475" 29
"hsa00790" "hsa00790" "Folate biosynthesis" "5/1658" "26/8192" 0.62849669479296 0.858686842268572 0.560841754937621 "84105/5860/121278/8836/10243" 5
"hsa04727" "hsa04727" "GABAergic synapse" "17/1658" "89/8192" 0.647662288004811 0.881245408268841 0.57557563127261 "23710/2787/2773/2783/2771/11337/5579/2790/59345/54407/2561/2550/2782/5578/778/10243/109" 17
"hsa00430" "hsa00430" "Taurine and hypotaurine metabolism" "3/1658" "16/8192" 0.657159287978505 0.890517892281076 0.581631851014273 "2329/51380/2678" 3
"hsa05224" "hsa05224" "Breast cancer" "28/1658" "147/8192" 0.673835851644032 0.902554268784698 0.589493276378085 "23401/10023/5894/2885/4616/5594/5595/324/207/672/5728/6655/1021/581/6667/578/5293/5296/10000/3725/2099/8648/6934/5290/4851/6932/3815/2475" 28
"hsa03320" "hsa03320" "PPAR signaling pathway" "14/1658" "75/8192" 0.678130396989596 0.902554268784698 0.589493276378085 "51/7316/2180/2710/2182/440503/2181/6256/30/6257/729359/11001/3611/5465" 14
"hsa04918" "hsa04918" "Thyroid hormone synthesis" "14/1658" "75/8192" 0.678130396989596 0.902554268784698 0.589493276378085 "8458/5579/2776/7038/2936/10488/1385/468/9586/7270/3708/432/5578/109" 14
"hsa04110" "hsa04110" "Cell cycle" "24/1658" "127/8192" 0.682186466525929 0.902554268784698 0.589493276378085 "25847/4616/1027/10735/4088/8881/7534/1022/1021/51529/8900/5885/7709/64682/10459/1875/7529/994/545/246184/1030/8556/8555/29945" 24
"hsa03410" "hsa03410" "Base excision repair" "6/1658" "33/8192" 0.683596966770922 0.902554268784698 0.589493276378085 "8930/5423/57804/23583/5426/3980" 6
"hsa05030" "hsa05030" "Cocaine addiction" "9/1658" "49/8192" 0.683630977579393 0.902554268784698 0.589493276378085 "2773/6571/2771/8851/10488/1385/468/9586/3725" 9
"hsa00130" "hsa00130" "Ubiquinone and other terpenoid-quinone biosynthesis" "2/1658" "11/8192" 0.685071312451036 0.902554268784698 0.589493276378085 "51004/79001" 2
"hsa04610" "hsa04610" "Complement and coagulation cascades" "16/1658" "86/8192" 0.689400838374153 0.904668293834857 0.590874028313191 "5329/7056/4179/966/728/1604/5265/5624/1675/3818/5327/3689/3684/2161/5055/1378" 16
"hsa00230" "hsa00230" "Purine metabolism" "24/1658" "128/8192" 0.69771139470537 0.909921059389266 0.594304813678468 "50484/51292/11164/3614/953/124583/55276/22978/2272/58497/5142/271/5236/5151/5140/471/131870/4882/5169/654364/5198/4907/109/8833" 24
"hsa00910" "hsa00910" "Nitrogen metabolism" "3/1658" "17/8192" 0.699153511105788 0.909921059389266 0.594304813678468 "762/11238/767" 3
"hsa04024" "hsa04024" "cAMP signaling pathway" "42/1658" "221/8192" 0.704235203321718 0.909921059389266 0.594304813678468 "338442/5894/51/387/5879/2773/5594/5595/207/4792/2771/7409/2867/8843/5142/6093/5499/5058/805/572/5880/5140/10488/4659/1385/5293/9586/488/808/5296/2550/818/10000/3725/10451/7074/5290/5465/5906/778/64411/109" 42
"hsa05144" "hsa05144" "Malaria" "9/1658" "50/8192" 0.707856630477107 0.909921059389266 0.594304813678468 "7099/7097/3553/3082/5175/3383/3606/3689/1378" 9
"hsa00515" "hsa00515" "Mannose type O-glycan biosynthesis" "4/1658" "23/8192" 0.713491500365912 0.909921059389266 0.594304813678468 "9215/6487/148789/10585" 4
"hsa03060" "hsa03060" "Protein export" "4/1658" "23/8192" 0.713491500365912 0.909921059389266 0.594304813678468 "6729/10952/23478/11231" 4
"hsa03430" "hsa03430" "Mismatch repair" "4/1658" "23/8192" 0.713491500365912 0.909921059389266 0.594304813678468 "5982/4437/57804/6118" 4
"hsa00590" "hsa00590" "Arachidonic acid metabolism" "11/1658" "61/8192" 0.715329507531923 0.909921059389266 0.594304813678468 "4051/6916/240/151056/5321/5743/27306/2053/1559/2678/3248" 11
"hsa04724" "hsa04724" "Glutamatergic synapse" "21/1658" "114/8192" 0.722096718308401 0.915023322436599 0.597637300006149 "2787/2773/5594/5595/2783/2771/5579/5530/2790/2776/59345/54407/9454/5321/3708/5532/2782/156/5578/5533/109" 21
"hsa04744" "hsa04744" "Phototransduction" "5/1658" "29/8192" 0.727105273550263 0.917866733150903 0.59949444207066 "805/9187/808/2782/2780" 5
"hsa00534" "hsa00534" "Glycosaminoglycan biosynthesis - heparan sulfate / heparin" "4/1658" "24/8192" 0.745792249855737 0.937890253606457 0.612572581619944 "2137/3340/9957/2131" 4
"hsa04350" "hsa04350" "TGF-beta signaling pathway" "17/1658" "95/8192" 0.754082050694172 0.939313559608735 0.61350219809575 "7048/387/5594/5595/90/9765/4088/6093/5515/7046/6667/654/1875/10468/659/1030/92" 17
"hsa00020" "hsa00020" "Citrate cycle (TCA cycle)" "5/1658" "30/8192" 0.755411808480519 0.939313559608735 0.61350219809575 "6390/6392/48/3420/1431" 5
"hsa00630" "hsa00630" "Glyoxylate and dicarboxylate metabolism" "5/1658" "30/8192" 0.755411808480519 0.939313559608735 0.61350219809575 "5095/55902/283871/48/1431" 5
"hsa00620" "hsa00620" "Pyruvate metabolism" "8/1658" "47/8192" 0.762759463785063 0.940320361237363 0.614159779375069 "31/98/97/55902/4200/223/3939/10327" 8
"hsa04973" "hsa04973" "Carbohydrate digestion and absorption" "8/1658" "47/8192" 0.762759463785063 0.940320361237363 0.614159779375069 "207/5579/5293/8972/5296/10000/5290/3101" 8
